,DEPT,TDEP,BS,CALI,TENS,TEM2,NPHI,NDSN,FDSN,NRAT,NLIM,NPHS,NPHD,GR,DCAL,BHV,AHV,BHVT,AHVT,RHOB,DRHO,PE,DPHI,DLIM,DPHD,DPHS,CS,MINM,RT90,RT60,RT30,RT20,RT10,NHI,NLO,NBA,NDE,NPK,NLI,FHI,FLO,FBA,FDE,FPK,FLI,DT,TTI,VP,VS,RHO_MIN,VP/VS,AI,COR_RHO,clusters,LIT,IGR,VSH
1043,4970.0688,4970.0688,12.25,12.1204,7332.4013,-23.0529,9.5612,13258.4875,1831.6271,7.1723,9.5612,13.6375,8.1412,12.7306,-0.1296,0.0057,0.0021,11.8379,4.3779,2.7114,-1.0879,6.823,-0.03719,-0.0797,8.4832,-3.719,4.0688,0.0,92.4992,45.9786,1.452,0.2343,0.1476,138.8751,145.6962,2792.168,1050.7831,390.2851,473.063,87.8067,90.7949,825.0461,396.5689,136.7446,132.3133,60.2997,29.6353,5054.751516176697,2848.9622,2.9980495097237028,1.7742431227534416,1864.258875922659,1.6234999999999997,3,3,0.15539526896016845,0.07932777443028186
1044,4969.9164,4969.9164,12.25,12.0642,7294.704,-23.0529,7.1828,13108.2243,2297.9585,6.1646,7.1828,10.9929,5.8214,12.0415,-0.1858,0.0056,0.002,11.8504,4.3824,2.6388,-1.2557,6.696,0.0067610000000000005,4.1611,12.3612,0.6761,4.0,0.0,440.1824,144.1745,1.1617,0.1781,0.1118,144.493,144.0679,2803.174,1097.3374,405.3049,478.4902,81.7139,93.9556,869.9073,395.6784,144.2933,125.3521,58.5774,29.6648,5203.371948908623,2906.8271,2.843007546015178,1.790052068182169,1971.870527856838,1.3830999999999998,0,0,0.14012520081989915,0.07075386273496742
1045,4969.764,4969.764,12.25,12.0196,7263.9816,-23.0529,6.7563,12909.0333,2249.6033,5.9775,6.7563,10.5127,5.4031,11.1506,-0.2304,0.0056,0.002,11.8609,4.3862,2.5438,-1.3231,6.6702,0.064387,9.7216,17.4459,6.4387,4.064,0.0,1343.2328,141.435,0.9823,0.1514,0.0951,146.6896,149.7091,2805.4205,1121.9878,407.4351,458.5636,92.3764,84.1188,951.6222,460.8283,155.8572,140.7091,57.0257,29.6935,5344.958501167018,2930.6904,2.72811996949928,1.8237881582521671,2101.1708865347186,1.2207000000000001,0,0,0.12038335826270015,0.05993475302546143
1046,4969.6116,4969.6116,12.25,11.9686,7287.3282,-23.0529,7.3435,12573.2282,2066.551,6.221,7.3435,11.1738,5.979,10.5211,-0.2814,0.0055,0.002,11.8729,4.3905,2.4973,-1.3874,6.5922,0.092546,12.4386,19.9305,9.2546,3.9116,0.0,1770.4581,124.6127,0.8903,0.1378,0.0866,137.2281,152.1755,2821.2222,1125.7228,413.7377,464.84,93.1722,85.6492,1082.6919,533.2583,170.4091,168.8562,56.3992,29.7217,5404.33197634009,2940.6975,2.6952237565632204,1.8377721470477995,2164.0699861210464,1.1099,0,0,0.10643399257658857,0.052466664640077494
1047,4969.4592,4969.4592,12.25,11.9539,7336.3329,-23.0529,6.7722,12807.4236,2225.0483,5.9742,6.7722,10.5305,5.4187,10.6084,-0.2961,0.0055,0.0019,11.8835,4.3942,2.5042,-1.4236,6.7732,0.08837,12.0357,19.562,8.837,4.0,0.0,1758.1779,121.077,0.8896,0.1384,0.087,144.7343,142.4657,2789.9987,1101.9287,406.6733,465.8824,98.6171,83.0036,1196.4253,570.66,180.4846,169.1312,56.5063,29.75,5394.0888007177955,2938.971,2.6861086499949587,1.8353664930700917,2154.0167721099733,1.0806,0,0,0.10836851143980943,0.05349374516032465
1048,4969.3068,4969.3068,12.25,11.9551,7264.7223,-23.0529,6.199,13317.727,2417.3571,5.7285,6.199,9.8838,4.8561,11.2116,-0.2949,0.0055,0.0019,11.8952,4.3983,2.5183,-1.4322,7.5119,0.07979,11.2078,18.805,7.979,4.0932,0.0,1696.0944,116.4921,0.8919,0.1418,0.0893,150.643,147.2973,2759.2546,1088.8831,386.9127,447.7631,89.9198,92.7875,1151.1807,610.3231,217.9277,177.8985,56.578,29.7783,5387.252995864116,2937.8188,2.6847261756271257,1.8337594233088912,2139.241947291473,1.0861,0,0,0.12173508392886823,0.06066613277912246
1049,4969.1544,4969.1544,12.25,11.9587,7251.6262,-23.0529,6.0653,13123.9518,2335.0405,5.6708,6.0653,9.7324,4.7246,11.5602,-0.2913,0.0055,0.0019,11.9036,4.4013,2.5389,-1.4313,8.336,0.067356,10.008,17.7078,6.7356,4.1544,0.0,1617.1373,110.5751,0.8818,0.1441,0.0909,154.3469,157.6092,2733.6243,1093.252,383.6533,444.1483,82.3982,84.6747,1143.9204,654.2083,206.6113,198.8544,56.6682,29.8067,5378.677988713247,2936.373,2.7028350545645003,1.8317420514527065,2118.507223093957,1.1076,0,0,0.12945986371946153,0.0648721862902709
1050,4969.002,4969.002,12.25,11.9404,7247.3729,-23.0529,5.9466,13079.6536,2376.4631,5.6179,5.9466,9.5979,4.6079,10.8981,-0.3096,0.0055,0.0019,11.9174,4.4061,2.5793,-1.4356,9.2664,0.042846,7.643,15.5452,4.2846,4.002,0.0,1509.5503,102.4487,0.8592,0.1458,0.0922,152.3118,154.8112,2762.0582,1086.3054,401.6977,437.3737,80.481,79.6904,1219.1019,668.7313,197.4051,191.6239,57.0625,29.8352,5341.5115005476455,2930.1086,2.7423782659638034,1.8229738730260154,2070.915170995094,1.1437,0,0,0.11478810038225029,0.056921856225974246
1051,4968.8496,4968.8496,12.25,11.9449,7318.0507,-23.0529,6.2958,13263.2517,2399.8495,5.7676,6.2958,9.9934,4.9512,10.6641,-0.3051,0.0055,0.0019,11.9259,4.4091,2.5952,-1.4389,9.4289,0.033184,6.7107,14.6927,3.3184,4.0008,0.0,1446.9628,97.5315,0.838,0.1447,0.0917,139.5284,145.7115,2764.369,1081.7732,413.6872,450.539,99.3135,80.6537,1240.8724,675.0799,216.1598,172.7867,57.5781,29.864,5293.679367676252,2922.047,2.7695663588184947,1.8116338141847366,2039.796303820997,1.1563,0,0,0.10960279208908093,0.05415049393384571
1052,4968.6972,4968.6972,12.25,11.9289,7306.7613,-23.0529,7.1025,12933.9865,2254.8523,6.1112,7.1025,10.903,5.7429,11.9002,-0.3211,0.0055,0.0019,11.9398,4.4139,2.5417,-1.4564,9.4605,0.06561,9.8396,17.5538,6.561,4.0056,0.0,1345.3358,90.5659,0.8016,0.1416,0.0898,137.401,139.4828,2730.9312,1102.3754,416.7917,479.3531,84.7136,81.9614,1192.1906,670.1239,233.3066,182.1312,58.0938,29.893,5246.687254061535,2914.1292,2.7360262655076832,1.800430586049435,2064.2433229970234,1.0853000000000002,0,0,0.1369940723505623,0.06901809409352036
1053,4968.5448,4968.5448,12.25,11.9347,7213.1248,-23.0529,7.5065,13145.8689,2134.4698,6.2824,7.5065,11.3565,6.1385,12.205,-0.3153,0.0055,0.0019,11.9482,4.4169,2.49,-1.4749,9.5313,0.096952,12.8638,20.3193,9.6952,4.1448,0.0,1288.2083,89.0328,0.7893,0.1407,0.0893,142.6286,145.7577,2759.5864,1111.5087,399.0792,458.4075,74.8933,86.8856,1261.7354,639.9564,202.4399,174.6352,58.6094,29.9223,5200.5309728473585,2906.352,2.69208106515593,1.789367179880846,2088.566655761991,1.0151000000000001,0,0,0.14374826879397265,0.07277176795839511
1054,4968.3924,4968.3924,12.25,11.9486,7243.2792,-23.0529,7.5153,12743.1539,2195.1891,6.2885,7.5153,11.3664,6.1472,11.5725,-0.3014,0.0055,0.0019,11.9621,4.4217,2.4581,-1.5095,9.7479,0.11631999999999999,14.7327,22.0282,11.632,4.1924,0.0,1217.9021,90.3946,0.7975,0.1434,0.0911,139.2356,148.254,2785.065,1096.2067,402.4316,443.7665,104.2339,84.143,1216.1223,661.4555,221.6097,178.6301,59.1251,29.9518,5155.170984911653,2893.3516,2.657845027339657,1.7817298982005936,2097.217763684005,0.9485999999999999,0,0,0.12973242479641017,0.06502141689167644
1055,4968.24,4968.24,12.25,11.953,7319.6531,-23.0529,7.1973,13002.8567,2159.4289,6.1549,7.1973,11.0096,5.8358,11.459,-0.297,0.0055,0.0019,11.9705,4.4247,2.4369,-1.5302,9.8336,0.12915,15.9706,23.1603,12.915,4.1,0.0,1026.4257,93.2124,0.8194,0.1476,0.0938,142.1211,144.7813,2822.8158,1083.0456,410.8225,462.175,88.0474,86.9052,1244.7624,679.5249,216.2864,168.786,59.6407,29.9816,5110.604000288394,2876.5002,2.6258934276696695,1.7766742800382496,2097.1742789151767,0.9067000000000001,0,0,0.12721732867985153,0.06364650842488079
1056,4968.0876,4968.0876,12.25,11.9557,7279.1087,-23.0529,6.5382,12804.0757,2297.6804,5.8726,6.5382,10.2672,5.1892,11.4106,-0.2943,0.0055,0.0019,11.9844,4.4296,2.3524,-1.5678,9.7311,0.180334,20.9094,27.6765,18.0334,4.0124,0.0,187.7318,73.2976,0.8548,0.1539,0.0978,147.3396,154.9555,2817.8875,1086.5305,407.5506,467.6905,89.2702,90.1757,1263.2953,681.4404,211.6546,191.595,60.1564,30.0117,5066.792560725044,2854.9097,2.5169641500591684,1.774764581020889,2153.8822312213247,0.7845999999999997,1,1,0.1261448119217772,0.06306166026551019
1057,4967.9352,4967.9352,12.25,11.9325,7234.8343,-23.0529,6.0724,12688.1297,2305.5896,5.6702,6.0724,9.7404,4.7316,11.7768,-0.3175,0.0055,0.0019,11.9928,4.4325,2.2707,-1.5946,9.7282,0.229878,25.69,32.0481,22.9878,4.1,0.0,93.5584,61.8844,0.8703,0.1565,0.0994,145.1356,153.418,2809.8188,1091.423,398.39,464.8005,89.0079,86.2662,1219.3823,662.1248,210.3608,179.7579,60.8332,30.0421,5010.421940650829,2827.1287,2.4175002874554448,1.7722652696366699,2206.5538999651335,0.6761000000000001,1,1,0.1342595978062157,0.06750836497113527
1058,4967.7828,4967.7828,12.25,11.9194,7188.1995,-23.0529,3.5582,12824.3864,2840.7288,4.5623,3.5582,6.8617,2.2476,11.9563,-0.3306,0.0055,0.0019,12.0067,4.4374,2.079,-1.6457,9.848,0.34605600000000003,36.9001,42.2991,34.6056,4.1,0.0,58.7626,50.9421,0.8735,0.157,0.0997,138.4449,151.5613,2848.1723,1085.0656,392.9808,473.0976,80.8243,90.3056,1161.3315,633.9217,199.8802,183.6988,62.334,30.0731,4889.787275002406,2767.0256,2.1557042693106103,1.767163705881816,2351.9900312661885,0.43330000000000024,1,1,0.13823721677469394,0.06970634043339777
1059,4967.6304,4967.6304,12.25,11.922,7225.0604,-23.0529,1.247,13066.979,3872.5527,3.5105,1.247,4.1659,-0.0547,11.4185,-0.328,0.0055,0.0019,12.015,4.4403,1.9501,-1.6854,9.8006,0.42416,44.4365,49.1906,42.416,4.1,0.0,49.657,46.5051,0.8628,0.1551,0.0986,141.395,150.0083,2850.0296,1080.3204,393.4092,461.7012,104.7527,93.8972,1164.6022,614.1913,196.7199,158.1492,64.5528,30.1052,4721.716176525263,2682.609,1.974724818486527,1.7601209777175755,2421.2687434107293,0.26469999999999994,1,1,0.12631987147526452,0.06315706164544477
1060,4967.478,4967.478,12.25,11.9311,7255.2036,-23.0529,-0.1536,12908.4934,4645.7041,2.8557,-0.1536,2.5076,-1.4592,11.5035,-0.3189,0.0055,0.0019,12.0246,4.4436,1.8358,-1.7388,9.779,0.493431,51.1205,55.3027,49.3431,4.1,0.0,43.1183,42.9759,0.8488,0.1527,0.097,149.5687,141.557,2766.918,1055.9438,392.5448,444.5172,85.5046,84.0404,1122.8847,562.3528,182.314,153.2358,66.6372,30.1384,4574.021717599178,2597.3696,1.8329845357530834,1.761020713684596,2491.5686445142055,0.0970000000000002,1,1,0.12820342363303974,0.06418499821632087
1061,4967.3256,4967.3256,12.25,11.9555,7234.2578,-23.0529,-0.7387,13000.5679,5000.4593,2.5789,-0.7387,1.8086,-2.0484,11.9788,-0.2945,0.0055,0.0019,12.0373,4.4481,1.75,-1.8089,9.935,0.54548,56.1428,59.8953,54.548,4.1,0.0,38.0587,40.2593,0.8395,0.1509,0.0959,152.494,147.8407,2814.1985,1068.4217,400.1736,475.8988,89.9362,87.7876,1081.5738,568.9175,174.3377,157.5312,68.2261,30.1724,4467.498508635258,2530.383,1.7371675433572202,1.765542373875352,2552.856290648719,-0.05889999999999995,1,1,0.1387358041105756,0.06998270848434388
1062,4967.1732,4967.1732,12.25,11.9563,7187.746,-23.0529,-0.7707,12694.3225,4929.4865,2.5657,-0.7707,1.7703,-2.0806,11.9595,-0.2937,0.0055,0.0019,12.0472,4.4515,1.7032,-1.852,10.0277,0.573825,58.8779,62.3964,57.3825,4.0732,0.0,36.9902,40.2645,0.8498,0.1524,0.0968,147.3538,151.4313,2840.173,1066.6169,401.0737,486.2395,86.7258,81.6005,1008.6911,473.9441,162.0565,155.9368,69.1318,30.207,4408.969533557639,2493.6938,1.6901738302899556,1.7680476445420519,2588.638758547228,-0.14880000000000004,1,1,0.1383081269735749,0.06974563446081398
1063,4967.0208,4967.0208,12.25,11.952,7254.887,-23.0529,-0.5848,12540.688,4871.6367,2.6529,-0.5848,1.9929,-1.8932,11.5797,-0.298,0.0055,0.0019,12.0596,4.4559,1.6403,-1.8865,9.999,0.6119680000000001,62.5583,65.7618,61.1968,4.0,0.0,36.943,41.2412,0.8716,0.1558,0.0989,146.1226,148.4327,2669.566,998.5021,378.5601,447.9698,72.5946,94.5443,1024.1619,521.4901,168.1157,129.6988,69.4686,30.2417,4387.593819365872,2480.4158,1.6307632962435676,1.768894501400533,2674.8727789830346,-0.24619999999999997,1,1,0.12989197274389233,0.06510879755763296
1064,4966.8684,4966.8684,12.25,11.9469,7270.4786,-23.0529,-0.4144,12377.7275,4540.4666,2.7337,-0.4144,2.1967,-1.7216,11.3393,-0.3031,0.0055,0.0019,12.0698,4.4595,1.6145,-1.8963,9.6568,0.627553,64.0621,67.137,62.7553,4.0684,0.0,37.2889,42.2967,0.886,0.1579,0.1002,140.1293,150.7054,2639.8208,1010.7107,383.2469,450.8164,95.1823,74.5404,1029.7312,558.7546,173.1576,157.8852,69.1476,30.2764,4407.962098467626,2493.0754,1.6078371229624437,1.7680821160528322,2730.2335698158104,-0.28180000000000005,1,1,0.12456484405296106,0.062201679248165415
1065,4966.716,4966.716,12.25,11.9392,7199.0507,-23.0529,-0.3977,12605.1345,4630.7421,2.7411,-0.3977,2.2166,-1.7048,11.1126,-0.3108,0.0055,0.0019,12.0819,4.4637,1.6012,-1.9029,9.1878,0.635625,64.841,67.8493,63.5625,4.168,0.0,37.169,42.8756,0.892,0.1587,0.1007,135.7559,148.2052,2726.9183,1040.944,388.5522,453.7414,96.981,84.224,1079.9456,584.647,200.9611,145.9333,68.5666,30.3108,4445.313024125449,2516.451,1.5948572527059883,1.766500977679576,2776.2384612324818,-0.3017000000000001,1,1,0.11954129965098888,0.05947983173574929
1066,4966.5636,4966.5636,12.25,11.9419,7101.0828,-23.0529,-0.4509,12454.1828,4731.7447,2.7157,-0.4509,2.1531,-1.7583,11.0414,-0.3081,0.0055,0.0019,12.0923,4.4674,1.5961,-1.9023,9.4126,0.6387339999999999,65.141,68.1236,63.8734,4.1,0.0,36.8362,43.1033,0.8904,0.1582,0.1004,144.796,148.3827,2723.0041,1033.2299,380.7184,450.3647,81.1467,81.2863,1156.5212,588.4235,207.1967,155.3261,68.4909,30.345,4450.226234434063,2519.541,1.5889354898761483,1.7662844965951607,2788.1876038055657,-0.3062,1,1,0.11796354772588775,0.05862888126066699
1067,4966.4112,4966.4112,12.25,11.9467,7127.838,-23.0529,-0.488,12621.3422,4697.6038,2.6982,-0.488,2.1087,-1.7957,11.2834,-0.3033,0.0055,0.0019,12.1042,4.4716,1.6025,-1.8915,9.9016,0.634829,64.7643,67.7791,63.4829,4.1,0.0,36.4347,43.1951,0.8885,0.1578,0.1002,140.4367,147.9553,2716.3723,1052.9793,390.0611,445.1672,84.678,81.8218,1178.4755,627.7972,187.0043,168.9702,68.6966,30.3794,4436.900807317975,2511.1868,1.5947177772470345,1.7668541681577412,2768.7368532405458,-0.2889999999999999,1,1,0.1233261315162595,0.06152876054041348
1068,4966.2588,4966.2588,12.25,11.9418,7248.6259,-23.0529,-0.5334,12817.9264,4887.3635,2.6764,-0.5334,2.0544,-1.8415,11.8053,-0.3082,0.0055,0.0019,12.1149,4.4753,1.6208,-1.8737,9.8612,0.623773,63.6974,66.8035,62.3773,4.0,0.0,36.4393,43.6387,0.8896,0.1579,0.1002,153.346,149.9854,2766.7497,1075.1938,405.1863,461.64,77.0696,86.1448,1132.0854,627.1645,207.4904,166.5619,68.5923,30.4137,4443.647464802901,2515.406,1.6122005224134468,1.7665726544549425,2741.6383667342675,-0.2528999999999999,1,1,0.1348911417649992,0.06785653825331756
1069,4966.1064,4966.1064,12.25,11.9435,7244.8819,-23.0529,-0.4354,13071.8293,4874.8781,2.7228,-0.4354,2.1715,-1.7428,12.1786,-0.3065,0.0055,0.0019,12.1265,4.4794,1.6467,-1.8553,9.6196,0.608054,62.1806,65.4165,60.8054,4.0,0.0,36.3979,43.8745,0.8884,0.1576,0.1,154.2717,154.0366,2737.7384,1074.7904,410.2641,472.5876,94.1855,84.5641,1147.2604,568.2502,167.8452,182.5272,68.3632,30.448,4458.539097058066,2524.7625,1.6395613498826112,1.7659241941706727,2707.5600273626437,-0.2085999999999999,1,1,0.1431632596532048,0.07244525453782262
1070,4965.954,4965.954,12.25,11.9343,7199.8152,-23.0529,-0.3905,13040.8672,4726.6292,2.7432,-0.3905,2.2252,-1.6975,11.7676,-0.3157,0.0055,0.0019,12.1349,4.4823,1.6735,-1.84,9.5267,0.591815,60.6137,63.9837,59.1815,4.046,0.0,36.591,44.2863,0.887,0.1571,0.0997,146.4375,154.1793,2708.2749,1066.5261,413.7482,465.0334,95.2933,97.3238,1142.8048,614.2453,177.5121,167.317,68.2924,30.4822,4463.161347382725,2527.6658,1.666990402478322,1.7657244868896285,2666.962263150717,-0.1665000000000001,1,1,0.134055730984433,0.0673960372591572
1071,4965.8016,4965.8016,12.25,11.9051,7188.851,-23.0529,-0.4039,12679.7377,4658.0587,2.7338,-0.4039,2.2092,-1.7111,10.8086,-0.3449,0.0055,0.0019,12.1487,4.4871,1.7333,-1.8029,9.5406,0.5556,57.1193,60.7883,55.56,4.1,0.0,37.0357,44.695,0.8843,0.1564,0.0992,150.3096,159.4084,2754.3382,1057.1871,386.3847,459.6732,96.4912,97.1581,1174.7039,606.2897,181.0646,166.3408,68.3018,30.5164,4462.547107104058,2527.271,1.7263273637777021,1.765757259115286,2574.5959194046377,-0.06959999999999988,1,1,0.11280483075729877,0.055859516082329086
1072,4965.6492,4965.6492,12.25,11.891,7223.5511,-23.0529,-0.3335,12447.7058,4423.0851,2.7659,-0.3335,2.2933,-1.6401,10.6763,-0.359,0.0055,0.0019,12.1571,4.49,1.7719,-1.7806,9.7571,0.532158,54.8573,58.7198,53.2158,4.0984,0.0,37.7215,45.4199,0.888,0.1567,0.0994,146.2021,154.7157,2773.7061,1054.252,384.0307,459.4206,85.7283,76.4763,1136.8261,600.663,200.7997,171.703,68.4603,30.5506,4452.215371536496,2520.7673,1.7660103554645257,1.766214323516814,2512.678690409445,-0.00869999999999993,1,1,0.10987313722231455,0.054294492044186
1073,4965.4968,4965.4968,12.25,11.8804,7287.8987,-23.0529,-0.2646,12729.8339,4437.0677,2.7971,-0.2646,2.3755,-1.5708,10.6632,-0.3696,0.0054,0.0019,12.1708,4.4947,1.8272,-1.7653,10.2007,0.498683,51.6273,55.7661,49.8683,4.0,0.0,38.8729,46.3519,0.9003,0.1586,0.1006,144.0357,144.3295,2764.3107,1066.4534,405.3891,465.119,86.0617,73.7995,1135.6779,608.3423,208.3603,174.0992,68.6771,30.585,4438.160609577283,2511.944,1.8223779878441644,1.7668230053649494,2428.9407889542927,0.061899999999999844,1,1,0.10958284859564567,0.05413987325971901
1074,4965.3444,4965.3444,12.25,11.8756,7257.7998,-23.0529,-0.3377,12491.0977,4639.0852,2.7615,-0.3377,2.2883,-1.6443,10.8031,-0.3744,0.0054,0.0019,12.1791,4.4976,1.8698,-1.7626,10.2349,0.47281999999999996,49.1318,53.4841,47.282,4.0,0.0,39.5841,47.1067,0.9129,0.1605,0.1018,145.8418,150.4271,2735.8476,1092.2067,408.5888,468.5108,91.2553,82.4772,1195.9863,598.9976,204.5577,160.7746,68.7846,30.6194,4431.224431049974,2507.5974,1.8635069370735027,1.7671195582078927,2369.8921975879634,0.10719999999999996,1,1,0.11268295385297215,0.055794327820903454
1075,4965.192,4965.192,12.25,11.8294,7169.4688,-23.0529,-0.2618,12518.9584,4637.2634,2.7943,-0.2618,2.3789,-1.568,10.5001,-0.4206,0.0054,0.0018,12.1928,4.5022,1.9249,-1.7677,10.099,0.43945999999999996,45.9128,50.5406,43.946,4.2,0.0,39.3268,46.7201,0.9198,0.1619,0.1027,142.6091,156.7702,2737.7372,1095.9487,397.013,461.0158,88.8473,90.0144,1141.2706,637.5866,200.3242,166.4281,69.0228,30.6539,4415.9321267755,2498.0205,1.9198737704689124,1.7677725675048612,2294.109889747779,0.1572,1,1,0.10596864439643233,0.052220011306826
1076,4965.0396,4965.0396,12.25,11.8285,7128.5613,-23.0529,-0.2753,12867.1254,4448.2612,2.7876,-0.2753,2.3627,-1.5816,10.4491,-0.4215,0.0054,0.0018,12.2011,4.505,1.9195,-1.7818,10.0781,0.44274299999999994,46.2296,50.8303,44.2743,4.0792,0.0,37.8476,45.2684,0.9029,0.1592,0.101,144.7265,150.2718,2752.5734,1066.4995,396.3219,453.4949,96.2116,90.0979,1175.7698,598.6679,190.7769,174.7381,69.4646,30.6886,4387.846471440129,2480.535,1.9142301244673414,1.7689113948849167,2285.9319986663863,0.13769999999999993,1,1,0.10483851310176721,0.05162165810415086
1077,4964.8872,4964.8872,12.25,11.8794,7119.7635,-23.0529,-0.2433,12610.8849,4742.5181,2.806,-0.2433,2.4009,-1.5494,11.2359,-0.3706,0.0054,0.0019,12.2148,4.5097,1.8684,-1.7998,10.1588,0.47371800000000003,49.2184,53.5633,47.3718,4.1872,0.0,34.1936,41.3338,0.8514,0.151,0.0958,146.334,142.2254,2737.1346,1061.8148,391.3892,453.889,88.8981,88.5651,1205.3579,630.6799,184.9122,168.2816,69.5957,30.7235,4379.580922384573,2475.5305,1.8638652159296434,1.7691484274931213,2344.027468628009,0.0686,1,1,0.12227355825162044,0.060957867638395245
1078,4964.7348,4964.7348,12.25,11.8823,7233.4308,-23.0529,-0.1212,12626.5306,4552.0972,2.8649,-0.1212,2.5465,-1.4266,11.4591,-0.3677,0.0055,0.0019,12.2231,4.5126,1.8109,-1.8114,10.1999,0.508519,52.5764,56.634,50.8519,4.1652,0.0,33.1765,40.3091,0.8354,0.1483,0.0941,148.4288,146.6934,2729.0895,1077.5165,385.3883,454.0599,100.1,85.1169,1129.0469,632.8367,182.6844,179.829,69.2433,30.7582,4401.86992820966,2489.2363,1.8087078460905381,1.7683615968779223,2430.763669009697,-0.0004999999999999449,1,1,0.12721954462356655,0.06364771768923867
1079,4964.5824,4964.5824,12.25,11.874,7185.1888,-23.0529,-0.031,12553.1772,4480.3673,2.9073,-0.031,2.654,-1.3358,11.141,-0.376,0.0054,0.0019,12.2368,4.5173,1.7144,-1.8419,10.1248,0.56701,58.2202,61.795,56.701,4.0176,0.0,33.6123,40.6868,0.8426,0.1497,0.095,148.042,159.5751,2736.0478,1075.3353,390.2105,459.0858,92.1432,90.131,1202.9741,635.6133,211.0569,163.9781,68.9651,30.7927,4419.626738741769,2500.361,1.713868700702782,1.7675953953414625,2577.94373468372,-0.12750000000000017,1,1,0.1201706276660573,0.05981977540360504
1080,4964.43,4964.43,12.25,11.8746,7096.7921,-23.0529,-0.0111,12366.4928,4344.5742,2.9164,-0.0111,2.6777,-1.3158,11.3161,-0.3754,0.0054,0.0019,12.2451,4.5201,1.6957,-1.8526,10.0587,0.578352,59.3146,62.7957,57.8352,4.1,0.0,34.6479,41.8488,0.8563,0.1519,0.0964,147.5618,157.8214,2754.3012,1052.8181,378.4905,464.7013,86.0474,97.655,1216.5592,605.9285,182.1907,165.3452,69.1847,30.8273,4405.598347611538,2491.5852,1.6955117981904009,1.7681909246500755,2598.100104742312,-0.15690000000000004,1,1,0.1240507451110742,0.06192225964886902
1081,4964.2776,4964.2776,12.25,11.8761,7134.8005,-23.0529,0.1701,12236.4582,4235.7421,3.0025,0.1701,2.8932,-1.1338,11.2038,-0.3739,0.0054,0.0019,12.2547,4.5234,1.7073,-1.8547,9.9282,0.5713280000000001,58.6369,62.176,57.1328,4.0224,0.0,35.4034,42.6266,0.8645,0.1533,0.0973,150.5478,153.9645,2719.5635,1052.3578,369.1643,454.2215,84.0867,93.3311,1166.3001,566.453,202.1286,160.958,69.6548,30.8621,4375.86497987217,2473.3557,1.7102090656206206,1.7692016385132374,2563.032261390599,-0.14739999999999998,1,1,0.12156224031909589,0.06057253565216753
1082,4964.1252,4964.1252,12.25,11.8899,7212.465,-23.0529,0.2154,12413.0336,4005.4494,3.0249,0.2154,2.9471,-1.0882,10.6767,-0.3601,0.0055,0.0019,12.2672,4.5277,1.7287,-1.8536,9.661,0.558379,57.3875,61.0334,55.8379,4.0252,0.0,35.971,43.3123,0.8671,0.1537,0.0976,148.6852,146.1002,2707.386,1057.5608,395.2414,452.5935,86.0356,73.8715,1157.7896,582.7827,184.9263,154.2808,69.9574,30.8971,4356.937221794978,2462.1824,1.7324316577908814,1.769542853319757,2520.35473002544,-0.12490000000000001,1,1,0.10988200099717468,0.0542992142074831
1083,4963.9728,4963.9728,12.25,11.8908,7223.7723,-23.0529,-0.0746,12515.049,4285.5164,2.888,-0.0746,2.6019,-1.3797,10.3679,-0.3592,0.0055,0.0019,12.277,4.5311,1.7343,-1.8527,9.5357,0.554983,57.0597,60.7337,55.4983,4.0456,0.0,36.1723,43.5634,0.8677,0.1539,0.0977,146.7527,153.6394,2696.4113,1053.2267,400.049,452.3998,84.4685,86.408,1087.4142,584.8679,191.5421,181.1755,70.0815,30.9322,4349.2219772693215,2457.6284,1.733007176646222,1.7696824896189918,2507.7679624455523,-0.11840000000000006,1,1,0.10303916680516317,0.050670918291380034
1084,4963.8204,4963.8204,12.25,11.8896,7167.7956,-23.0529,-0.4146,12362.9164,4636.1814,2.7266,-0.4146,2.1964,-1.7218,9.9772,-0.3604,0.0055,0.0019,12.2893,4.5353,1.7364,-1.8476,9.5723,0.553695,56.9355,60.6201,55.3695,4.1388,0.0,36.6145,44.1616,0.8735,0.155,0.0984,147.893,155.7308,2744.7598,1086.2091,397.7354,462.7633,79.6254,87.8629,1165.759,561.4809,192.9669,156.1891,70.2326,30.9673,4339.864962994393,2452.1062,1.7292306098913903,1.76985195866327,2499.3463274558817,-0.11119999999999997,1,1,0.09438147471054235,0.04612937274022112
1085,4963.668,4963.668,12.25,11.888,7133.3041,-23.0529,-0.5256,12227.5445,4616.3478,2.6738,-0.5256,2.0638,-1.8336,10.5043,-0.362,0.0055,0.0019,12.2994,4.5388,1.7348,-1.8437,9.6664,0.554662,57.0287,60.7054,55.4662,4.2,0.0,36.8296,44.4381,0.879,0.156,0.099,137.6195,147.6478,2782.0561,1105.2252,397.2285,471.6677,87.709,91.0245,1146.1041,578.8558,197.8571,177.6481,70.4664,31.0026,4325.465753891217,2443.7358,1.7257295654042353,1.7700218179751306,2493.351253107688,-0.1089,1,1,0.10606171403246359,0.052269329244823734
